"2023-06-26 15:29:22",fan,off
"2023-06-26 15:33:58",fan,on
"2023-06-26 15:38:39",fan,off
"2023-06-26 15:38:46",fan,on
"2023-06-26 15:38:48",fan,off
"2023-06-26 15:41:12",fan,on
"2023-06-26 15:50:00",fan,off
"2023-06-26 15:55:28",fan,on
"2023-06-26 16:02:40",fan,off
"2023-06-26 16:04:48",fan,on
"2023-06-26 16:15:10",fan,off
"2023-06-26 16:19:35",fan,on
"2023-06-26 16:30:37",fan,off
"2023-06-26 16:35:26",fan,on
"2023-06-26 16:42:08",fan,off
"2023-06-26 16:45:44",fan,on
"2023-06-26 16:55:34",fan,off
"2023-06-26 16:57:08",fan,on
"2023-06-26 16:57:13",fan,off
"2023-06-26 16:57:15",fan,on
"2023-06-26 17:07:27",fan,off
"2023-06-26 17:08:07",fan,on
"2023-06-26 17:18:34",fan,off
"2023-06-26 17:19:13",fan,on
"2023-06-26 17:19:28",fan,off
"2023-06-26 18:01:16",fan,off
"2023-06-26 18:15:22",fan,off
"2023-06-26 18:37:02",fan,off
"2023-06-26 18:38:12",fan,off
"2023-06-26 18:43:36",fan,on
"2023-06-26 18:43:40",fan,off
"2023-06-26 18:43:44",uSonic,on
"2023-06-26 18:43:47",uSonic,off
"2023-06-26 18:43:49",lamp,on
"2023-06-26 18:43:51",lamp,off
"2023-06-26 18:44:35",fan,on
"2023-06-26 18:44:37",fan,off
"2023-06-26 18:44:41",uSonic,on
"2023-06-26 18:44:43",lamp,on
"2023-06-26 18:44:47",fan,on
"2023-06-26 18:44:49",fan,off
"2023-06-26 18:44:51",uSonic,off
"2023-06-26 18:44:56",lamp,off
"2023-06-26 18:53:53",lamp,on
"2023-06-26 18:53:59",lamp,off
"2023-06-26 18:54:43",uSonic,on
"2023-06-26 18:54:45",uSonic,off
"2023-06-26 18:54:54",uSonic,on
"2023-06-26 19:30:59",uSonic,off
"2023-06-27 01:20:32",fan,on
"2023-06-27 01:21:43",fan,off
"2023-06-27 01:34:15",fan,on
"2023-06-27 01:35:36",fan,off
"2023-06-27 01:48:50",fan,on
"2023-06-27 01:49:02",fan,off
"2023-06-27 01:49:57",fan,on
"2023-06-27 01:50:07",fan,off
"2023-06-27 02:02:37",fan,on
"2023-06-27 02:02:43",fan,off
"2023-06-27 02:03:11",fan,on
"2023-06-27 02:03:27",fan,off
"2023-06-27 02:15:19",fan,on
"2023-06-27 02:15:22",fan,off
"2023-06-27 02:15:24",fan,on
"2023-06-27 02:17:23",fan,off
"2023-06-27 02:29:38",fan,on
"2023-06-27 02:29:40",fan,off
"2023-06-27 02:29:43",fan,on
"2023-06-27 02:29:49",fan,off
"2023-06-27 02:29:51",fan,on
"2023-06-27 02:31:13",fan,off
"2023-06-27 02:31:15",fan,on
"2023-06-27 02:31:23",fan,off
"2023-06-27 02:43:26",fan,on
"2023-06-27 02:43:45",fan,off
"2023-06-27 02:43:47",fan,on
"2023-06-27 02:44:14",fan,off
"2023-06-27 02:44:16",fan,on
"2023-06-27 02:44:19",fan,off
"2023-06-27 02:55:06",fan,on
"2023-06-27 02:55:10",fan,off
"2023-06-27 02:55:23",fan,on
"2023-06-27 02:57:05",fan,off
"2023-06-27 02:57:30",fan,on
"2023-06-27 02:57:41",fan,off
"2023-06-27 03:09:31",fan,on
"2023-06-27 03:09:37",fan,off
"2023-06-27 03:09:41",fan,on
"2023-06-27 03:09:58",fan,off
"2023-06-27 03:10:07",fan,on
"2023-06-27 03:12:52",fan,off
"2023-06-27 03:20:45",fan,on
"2023-06-27 03:20:56",fan,off
"2023-06-27 03:21:19",fan,on
"2023-06-27 03:21:21",fan,off
"2023-06-27 03:21:23",fan,on
"2023-06-27 03:21:30",fan,off
"2023-06-27 03:21:38",fan,on
"2023-06-27 03:23:44",fan,off
"2023-06-27 03:36:20",fan,on
"2023-06-27 03:36:32",fan,off
"2023-06-27 03:36:43",fan,on
"2023-06-27 03:39:49",fan,off
"2023-06-27 03:40:02",fan,on
"2023-06-27 03:40:17",fan,off
"2023-06-27 03:47:45",fan,on
"2023-06-27 03:51:58",fan,off
"2023-06-27 04:02:16",fan,on
"2023-06-27 04:02:24",fan,off
"2023-06-27 04:02:29",fan,on
"2023-06-27 04:07:01",fan,off
"2023-06-27 04:14:40",fan,on
"2023-06-27 04:18:57",fan,off
"2023-06-27 04:30:10",fan,on
"2023-06-27 04:35:01",fan,off
"2023-06-27 04:42:12",fan,on
"2023-06-27 04:42:14",fan,off
"2023-06-27 04:42:27",fan,on
"2023-06-27 04:47:20",fan,off
"2023-06-27 04:58:03",fan,on
"2023-06-27 04:58:09",fan,off
"2023-06-27 04:58:49",fan,on
"2023-06-27 04:59:00",fan,off
"2023-06-27 04:59:02",fan,on
"2023-06-27 05:03:49",fan,off
"2023-06-27 05:10:02",fan,on
"2023-06-27 05:10:04",fan,off
"2023-06-27 05:10:06",fan,on
"2023-06-27 05:15:52",fan,off
"2023-06-27 05:25:19",fan,on
"2023-06-27 05:26:22",fan,off
"2023-06-27 05:27:02",fan,on
"2023-06-27 05:31:53",fan,off
"2023-06-27 05:38:52",fan,on
"2023-06-27 05:40:03",fan,off
"2023-06-27 05:40:30",fan,on
"2023-06-27 05:45:40",fan,off
"2023-06-27 05:55:03",fan,on
"2023-06-27 05:55:14",fan,off
"2023-06-27 05:56:04",fan,on
"2023-06-27 06:01:02",fan,off
"2023-06-27 06:07:23",fan,on
"2023-06-27 06:07:37",fan,off
"2023-06-27 06:07:44",fan,on
"2023-06-27 06:07:46",fan,off
"2023-06-27 06:07:50",fan,on
"2023-06-27 06:12:16",fan,off
"2023-06-27 06:24:18",fan,on
"2023-06-27 06:29:01",fan,off
"2023-06-27 06:30:44",fan,on
"2023-06-27 07:41:23",fan,off
"2023-06-27 07:41:25",fan,on
"2023-06-27 07:41:28",fan,off
"2023-06-27 07:44:05",fan,on
"2023-06-27 08:34:54",fan,off
"2023-06-27 08:35:38",fan,on
"2023-06-27 08:53:20",fan,off
"2023-06-27 08:53:22",fan,on
"2023-06-27 08:53:26",fan,off
"2023-06-27 08:54:31",fan,on
"2023-06-27 09:14:15",fan,off
"2023-06-27 09:14:17",fan,on
"2023-06-27 09:14:42",fan,off
"2023-06-27 09:14:44",fan,on
"2023-06-27 09:14:46",fan,off
"2023-06-27 09:15:30",fan,on
"2023-06-27 09:27:37",fan,off
"2023-06-27 09:30:07",fan,on
"2023-06-27 10:08:11",,
"2023-06-27 10:14:55",uSonic,off
"2023-06-27 10:20:03",lamp,on
"2023-06-27 10:20:07",lamp,off
"2023-06-27 10:20:34",lamp,on
"2023-06-27 10:20:38",lamp,off
"2023-06-27 10:20:51",fan,off
"2023-06-27 10:20:59",lamp,on
"2023-06-27 10:21:08",uSonic,on
"2023-06-27 10:21:16",lamp,off
"2023-06-27 10:21:56",uSonic,off
"2023-06-27 10:28:26",fan,on
"2023-06-27 10:28:33",fan,off
"2023-06-27 10:33:04",fan,off
"2023-06-27 10:33:05",lamp,off
"2023-06-27 10:34:18",lamp,on
"2023-06-27 10:36:13",fan,on
"2023-06-27 10:36:17",uSonic,on
"2023-06-27 10:36:29",fan,off
"2023-06-27 10:44:35",lamp,off
"2023-06-27 10:44:51",lamp,on
"2023-06-27 10:44:54",lamp,off
"2023-06-27 10:45:10",uSonic,on
"2023-06-27 10:45:23",fan,on
"2023-06-27 10:45:58",fan,off
"2023-06-27 10:46:09",uSonic,off
"2023-06-27 10:46:19",lamp,on
"2023-06-27 10:46:24",lamp,off
"2023-06-27 10:46:28",uSonic,on
"2023-06-27 10:47:18",fan,on
"2023-06-27 10:47:39",fan,off
"2023-06-27 10:47:56",uSonic,on
"2023-06-27 10:52:21",uSonic,off
"2023-06-27 10:52:25",fan,on
"2023-06-27 10:52:27",lamp,on
"2023-06-27 10:52:29",lamp,off
"2023-06-27 10:52:31",fan,off
"2023-06-27 10:54:41",uSonic,on
"2023-06-27 10:59:35",fan,off
"2023-06-27 10:59:46",fan,on
"2023-06-27 10:59:50",fan,off
"2023-06-27 11:00:00",uSonic,on
"2023-06-27 11:00:02",fan,on
"2023-06-27 11:00:04",lamp,on
"2023-06-27 11:00:09",uSonic,off
"2023-06-27 11:00:13",fan,off
"2023-06-27 11:00:17",fan,on
"2023-06-27 11:00:19",uSonic,on
"2023-06-27 11:00:30",fan,off
"2023-06-27 11:03:06",fan,on
"2023-06-27 11:03:15",fan,off
"2023-06-27 11:29:16",fan,off
"2023-06-27 11:47:51",fan,off
"2023-06-27 11:48:35",fan,on
"2023-06-27 11:48:37",lamp,on
"2023-06-27 11:50:20",fan,off
"2023-06-27 11:52:34",fan,on
"2023-06-27 11:52:40",fan,off
"2023-06-27 12:13:48",lamp,on
"2023-06-27 12:20:20",fan,on
"2023-06-27 12:20:23",fan,off
"2023-06-27 12:30:54",fan,on
"2023-06-27 12:30:59",fan,off
"2023-06-27 12:37:15",fan,on
"2023-06-27 12:37:19",fan,off
"2023-06-27 12:43:20",fan,on
"2023-06-27 12:43:25",fan,off
"2023-06-27 12:47:41",fan,on
"2023-06-27 12:47:45",fan,off
"2023-06-27 12:54:05",fan,on
"2023-06-27 12:54:09",fan,off
"2023-06-27 12:59:33",fan,on
"2023-06-27 12:59:37",fan,off
"2023-06-27 13:07:24",uSonic,on
"2023-06-27 13:07:45",uSonic,off
"2023-06-27 13:08:33",uSonic,on
"2023-06-27 13:08:47",uSonic,off
"2023-06-27 13:09:40",uSonic,on
"2023-06-27 13:09:54",uSonic,off
"2023-06-27 13:11:01",uSonic,on
"2023-06-27 13:11:20",uSonic,off
"2023-06-27 13:12:10",uSonic,on
"2023-06-27 13:12:27",uSonic,off
"2023-06-27 13:13:42",uSonic,on
"2023-06-27 13:14:07",uSonic,off
"2023-06-27 13:14:22",uSonic,on
"2023-06-27 13:14:40",uSonic,off
"2023-06-27 13:15:29",uSonic,on
"2023-06-27 13:16:04",uSonic,off
"2023-06-27 13:16:44",uSonic,on
"2023-06-27 13:17:03",uSonic,off
"2023-06-27 13:17:55",uSonic,on
"2023-06-27 13:18:29",uSonic,off
"2023-06-27 13:18:58",uSonic,on
"2023-06-27 13:19:15",uSonic,off
"2023-06-27 13:19:44",uSonic,on
"2023-06-27 13:20:01",uSonic,off
"2023-06-27 13:21:06",uSonic,on
"2023-06-27 13:21:20",uSonic,off
"2023-06-27 13:45:18",uSonic,on
"2023-06-27 13:45:31",uSonic,off
"2023-06-27 13:46:00",fan,on
"2023-06-27 13:46:02",fan,off
"2023-06-27 13:46:40",uSonic,on
"2023-06-27 13:46:52",uSonic,off
"2023-06-27 13:47:05",fan,on
"2023-06-27 13:47:11",fan,off
"2023-06-27 13:47:30",uSonic,on
"2023-06-27 13:47:42",uSonic,off
"2023-06-27 13:47:59",fan,on
"2023-06-27 13:48:05",fan,off
"2023-06-27 13:48:32",uSonic,on
"2023-06-27 13:48:45",uSonic,off
"2023-06-27 13:48:58",fan,on
"2023-06-27 13:49:04",fan,off
"2023-06-27 13:49:23",uSonic,on
"2023-06-27 13:49:35",uSonic,off
"2023-06-27 13:49:56",fan,on
"2023-06-27 13:50:02",fan,off
"2023-06-27 13:50:34",uSonic,on
"2023-06-27 13:50:46",uSonic,off
"2023-06-27 13:50:57",fan,on
